Compound,Date,Negative,Neutral,Positive,Source account,Text,Tweets Ago
0.0,Tue Aug 28 22:13:34 +0000 2018,1.0,0.0,0.0,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Parents of baby misdiagnosed with terminal brain condition in utero left fate 'in God's hands'  https://t.co/auuUttgZpU,388
0.0772,Tue Aug 28 22:03:25 +0000 2018,0.78,0.099,0.121,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Florida Senate race between Scott, Nelson expected to be competitive and costly. https://t.co/z1qUScfXfV",389
-0.875,Tue Aug 28 21:55:00 +0000 2018,0.5,0.5,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Pope Francis facing calls to resign; sexual abuse scandal exposes rifts in the Vatican. https://t.co/AAQvL8xpIE,390
-0.6486,Tue Aug 28 21:49:00 +0000 2018,0.719,0.281,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Texas ex-cop Roy Oliver convicted of murdering unarmed teen Jordan Edwards. https://t.co/68b9xg76dM,391
-0.34,Tue Aug 28 21:43:00 +0000 2018,0.821,0.179,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",California to become first state eliminating bail for suspects awaiting trial. https://t.co/BNqyCuUQU6,392
-0.1531,Tue Aug 28 21:35:51 +0000 2018,0.849,0.151,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Trump factor looms large in the Florida gubernatorial primary.
https://t.co/mIB0pTwNlf",393
0.0,Tue Aug 28 21:30:13 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",WATCH: Trump 'Red Cards' the Media at White House FIFA Event.  https://t.co/uOIuI6kz7C,394
-0.3818,Tue Aug 28 21:23:38 +0000 2018,0.822,0.178,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Illinois community wants children's restaurant closed after video of fight goes viral. https://t.co/dMGwxxgQuY,395
0.2263,Tue Aug 28 21:17:00 +0000 2018,0.863,0.0,0.137,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","STDs hit all-time highs in US for fourth straight year, @CDCgov reports. https://t.co/pjFwidIX6Q",396
-0.5719,Tue Aug 28 21:13:18 +0000 2018,0.657,0.343,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Texas man stops woman, 94, driving wrong way down highway. https://t.co/X2J9arVl0z",397
-0.4019,Tue Aug 28 21:02:58 +0000 2018,0.828,0.172,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Arizona election officials work to fix problems with voting machines on primary day. https://t.co/QMoJFL3gn8,398
0.4404,Tue Aug 28 20:56:49 +0000 2018,0.669,0.105,0.226,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@newtgingrich: ""If the Democrats win control of the House, it'll be a total mess for two solid years."" #Cavuto https://t.co/ojAg5wvCqN",399
0.0,Tue Aug 28 20:45:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://studio.twitter.com"" rel=""nofollow"">Media Studio</a>",".@newtgingrich: ""The left in this country is now in a position where there's not much negotiation. Either they're g… https://t.co/PJj0t5LdBY",400
0.5574,Wed Aug 29 06:45:05 +0000 2018,0.752,0.0,0.248,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","China's Navy, growing at a stunning rate, is now the world's largest. It can now directly challenge U.S. military s… https://t.co/lQvATkUwjp",401
0.296,Wed Aug 29 06:33:09 +0000 2018,0.769,0.09,0.141,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","After a judge blocked him from posting free blueprints for 3-D printed guns online, a man said he would instead sen… https://t.co/FEij3Q1Bta",402
0.296,Wed Aug 29 06:21:17 +0000 2018,0.885,0.0,0.115,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Comedians and more reflect on Louis C.K.'s re-emergence 9 months after admitting to sexual misconduct. ""I’m still o… https://t.co/cw2LvCex6m",403
0.197,Wed Aug 29 06:00:11 +0000 2018,0.721,0.124,0.155,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“Today, California reforms its bail system so that rich and poor alike are treated fairly,” said Gov. Jerry Brown https://t.co/i9nFLugHff",404
0.0,Wed Aug 29 05:45:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“Most people with these STDs do not know they are infected”: New cases of chlamydia, gonorrhea and syphilis have re… https://t.co/rmY5Gw989k",405
0.0,Wed Aug 29 05:30:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","For the second time in a week, bags containing what appear to be human remains have been found around a park in the… https://t.co/O5Jp74yCJa",406
0.4019,Wed Aug 29 05:15:09 +0000 2018,0.886,0.0,0.114,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @NYTNational: Harrison Fowler went to the Stanford counseling center his freshman year because “I wanted some help for once."" Instead, h…",407
0.5719,Wed Aug 29 05:02:06 +0000 2018,0.829,0.0,0.171,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Donna Shalala won her primary in Florida. Before her victory, the Clinton administration veteran told The Times: ""I… https://t.co/CeUpVM4tav",408
0.0,Wed Aug 29 04:47:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

Michelle Cottle, a member of the editorial board, writes, Joe Arpaio ""has a long and storied history of… https://t.co/eQ8twByVCj",409
-0.5574,Wed Aug 29 04:32:02 +0000 2018,0.825,0.175,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Lori Alhadeff, whose 14-year-old daughter, Alyssa, died in the mass shooting at Marjory Stoneman Douglas High Schoo… https://t.co/nxbtmKmD5p",410
0.8519,Wed Aug 29 04:17:03 +0000 2018,0.493,0.0,0.507,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Andrew Gillum achieved a stunning come-from-behind win over 4 wealthy Democratic challengers whose personal fortune… https://t.co/sjDxeubwUW,411
0.0,Wed Aug 29 04:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Arizona primary election live results https://t.co/QXT9GSvAUk,412
-0.296,Wed Aug 29 03:56:40 +0000 2018,0.896,0.104,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Martha McSally is Arizona’s GOP Senate pick. She beat Joe Arpaio, an ex-sheriff, and Kelli Ward, who critics dismis… https://t.co/amLjrbtRfN",413
-0.1531,Wed Aug 29 03:47:02 +0000 2018,0.728,0.15,0.121,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","France's environment minister quits in frustration: “The planet is becoming a sauna, our natural resources are runn… https://t.co/LtJqgYx4qE",414
-0.4588,Wed Aug 29 03:32:04 +0000 2018,0.833,0.167,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Missouri has banned producers of plant-based proteins from calling their products meat. 4 organizations have sued,… https://t.co/q55hnEJqim",415
0.0,Wed Aug 29 03:22:21 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",First election results are coming in from Arizona. Follow the vote here. https://t.co/YNzZfPw88K,416
0.1027,Wed Aug 29 03:17:06 +0000 2018,0.828,0.079,0.093,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @nytopinion: Donald Trump will be restrained only if his party loses the House or the Senate. That’s what is at stake in the midterm ele…,417
0.0,Wed Aug 29 03:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",An audiotape of President Trump's remarks was provided to The New York Times by someone who attended the event. Her… https://t.co/dNzVmwK9Ht,418
-0.4215,Wed Aug 29 02:51:06 +0000 2018,0.865,0.135,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A burglar broke into a Manhattan penthouse and made off with a briefcase and an iPad belonging to a banker who once… https://t.co/eKqPGfQ3Az,419
-0.5574,Wed Aug 29 02:41:00 +0000 2018,0.805,0.195,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @nytimesworld: The journalist provided the editing. The archbishop provided the outrage. The result was a letter that has shaken the Cat…,420
0.5574,Wed Aug 29 06:45:05 +0000 2018,0.752,0.0,0.248,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","China's Navy, growing at a stunning rate, is now the world's largest. It can now directly challenge U.S. military s… https://t.co/lQvATkUwjp",421
0.296,Wed Aug 29 06:33:09 +0000 2018,0.769,0.09,0.141,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","After a judge blocked him from posting free blueprints for 3-D printed guns online, a man said he would instead sen… https://t.co/FEij3Q1Bta",422
0.296,Wed Aug 29 06:21:17 +0000 2018,0.885,0.0,0.115,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Comedians and more reflect on Louis C.K.'s re-emergence 9 months after admitting to sexual misconduct. ""I’m still o… https://t.co/cw2LvCex6m",423
0.197,Wed Aug 29 06:00:11 +0000 2018,0.721,0.124,0.155,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“Today, California reforms its bail system so that rich and poor alike are treated fairly,” said Gov. Jerry Brown https://t.co/i9nFLugHff",424
0.0,Wed Aug 29 05:45:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“Most people with these STDs do not know they are infected”: New cases of chlamydia, gonorrhea and syphilis have re… https://t.co/rmY5Gw989k",425
0.0,Wed Aug 29 05:30:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","For the second time in a week, bags containing what appear to be human remains have been found around a park in the… https://t.co/O5Jp74yCJa",426
0.4019,Wed Aug 29 05:15:09 +0000 2018,0.886,0.0,0.114,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @NYTNational: Harrison Fowler went to the Stanford counseling center his freshman year because “I wanted some help for once."" Instead, h…",427
0.5719,Wed Aug 29 05:02:06 +0000 2018,0.829,0.0,0.171,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Donna Shalala won her primary in Florida. Before her victory, the Clinton administration veteran told The Times: ""I… https://t.co/CeUpVM4tav",428
0.0,Wed Aug 29 04:47:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In Opinion

Michelle Cottle, a member of the editorial board, writes, Joe Arpaio ""has a long and storied history of… https://t.co/eQ8twByVCj",429
-0.5574,Wed Aug 29 04:32:02 +0000 2018,0.825,0.175,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Lori Alhadeff, whose 14-year-old daughter, Alyssa, died in the mass shooting at Marjory Stoneman Douglas High Schoo… https://t.co/nxbtmKmD5p",430
0.8519,Wed Aug 29 04:17:03 +0000 2018,0.493,0.0,0.507,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Andrew Gillum achieved a stunning come-from-behind win over 4 wealthy Democratic challengers whose personal fortune… https://t.co/sjDxeubwUW,431
0.0,Wed Aug 29 04:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Arizona primary election live results https://t.co/QXT9GSvAUk,432
-0.296,Wed Aug 29 03:56:40 +0000 2018,0.896,0.104,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Martha McSally is Arizona’s GOP Senate pick. She beat Joe Arpaio, an ex-sheriff, and Kelli Ward, who critics dismis… https://t.co/amLjrbtRfN",433
-0.1531,Wed Aug 29 03:47:02 +0000 2018,0.728,0.15,0.121,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","France's environment minister quits in frustration: “The planet is becoming a sauna, our natural resources are runn… https://t.co/LtJqgYx4qE",434
-0.4588,Wed Aug 29 03:32:04 +0000 2018,0.833,0.167,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Missouri has banned producers of plant-based proteins from calling their products meat. 4 organizations have sued,… https://t.co/q55hnEJqim",435
0.0,Wed Aug 29 03:22:21 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",First election results are coming in from Arizona. Follow the vote here. https://t.co/YNzZfPw88K,436
0.1027,Wed Aug 29 03:17:06 +0000 2018,0.828,0.079,0.093,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @nytopinion: Donald Trump will be restrained only if his party loses the House or the Senate. That’s what is at stake in the midterm ele…,437
0.0,Wed Aug 29 03:03:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",An audiotape of President Trump's remarks was provided to The New York Times by someone who attended the event. Her… https://t.co/dNzVmwK9Ht,438
-0.4215,Wed Aug 29 02:51:06 +0000 2018,0.865,0.135,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A burglar broke into a Manhattan penthouse and made off with a briefcase and an iPad belonging to a banker who once… https://t.co/eKqPGfQ3Az,439
-0.5574,Wed Aug 29 02:41:00 +0000 2018,0.805,0.195,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @nytimesworld: The journalist provided the editing. The archbishop provided the outrage. The result was a letter that has shaken the Cat…,440
0.0,Wed Aug 29 02:31:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",California passed a bill mandating that 100% of its electricity come from carbon-free sources by 2045. The governor… https://t.co/Hp7EJcjArH,441
0.0,Wed Aug 29 02:17:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @tylerpager: Social media lit up after @ShaneGoldmacher's story on Cynthia Nixon's debate hall temperature request. The debate continues…,442
0.0,Wed Aug 29 02:02:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A long-awaited analysis of Hurricane Maria’s deadly sweep through Puerto Rico prompted the government to sharply in… https://t.co/M4SwBnSNJJ,443
0.0,Wed Aug 29 01:51:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Evening Briefing: Here's what you need to know at the end of the day https://t.co/d4ox3hHna5,444
0.0,Wed Aug 29 01:42:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @jmartNYT: NEW: Fla was already the most consequential swing state.

But DeSantis v Gillum sets up a titanic showdown between a pair of…",445
0.0,Wed Aug 29 01:33:00 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",See full election results and maps from the Florida primaries https://t.co/FMXJdLfGgu,446
0.0,Wed Aug 29 01:21:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Florida's governor race is set: Andrew Gillum, who would be the state’s first black governor, will face President T… https://t.co/QJdjrn57YR",447
-0.6395,Wed Aug 29 01:17:05 +0000 2018,0.801,0.199,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @julieturkewitz: A little boy killed himself not far from my home. I spent this morning with his mom.  https://t.co/WbgtuYVdBb,448
0.0,Wed Aug 29 01:02:07 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Florida primary election live results
https://t.co/uExamQcalZ",449
-0.34,Wed Aug 29 00:51:50 +0000 2018,0.813,0.122,0.065,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @sheeraf: Got to work with @kateconger on this timely scoop. A group of Facebook employees have started an internal group, arguing that…",450
0.5994,Wed Aug 29 00:47:01 +0000 2018,0.776,0.0,0.224,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Federal prosecutors and the SEC might have an easier time proving that Rep. Chris Collins committed insider trading… https://t.co/L2SZUfNu7b,451
0.0,Wed Aug 29 00:32:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @SarahMaslinNir: It's August, do you know where your city is? https://t.co/GSjQjLKifZ https://t.co/a8vL2Or8Nm",452
0.0,Wed Aug 29 00:22:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Oklahoma primary runoff election live results https://t.co/PlS0SHWWab,453
0.0,Wed Aug 29 00:11:02 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Ron DeSantis, a once-little known conservative congressman, vaulted to victory in the Florida governor’s primary on… https://t.co/5gbb2oSxLl",454
0.0,Wed Aug 29 00:02:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Florida primary election live results
https://t.co/vZKTxiT9he",455
0.3612,Tue Aug 28 23:51:02 +0000 2018,0.889,0.0,0.111,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",“She had a smile on her face. She looked at peace.” Long lines of fans remember Aretha Franklin at a public viewing… https://t.co/GWSSFzwIx5,456
-0.25,Tue Aug 28 23:41:02 +0000 2018,0.909,0.091,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @joshbarone: Three male principal dancers are out at New York City Ballet: 
- Chase Finlay resigned
- Zachary Catazaro and Amar Ramasar…",457
-0.2023,Tue Aug 28 23:32:06 +0000 2018,0.676,0.193,0.132,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Peter Polansky may be tennis’s luckiest loser. The Canadian player lost his way into the main draw of all of the Gr… https://t.co/ScUpCNy0sl,458
0.7004,Tue Aug 28 23:17:47 +0000 2018,0.719,0.072,0.209,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @shearm: Also, @realDonaldTrump noted that Pastor Jeffress said Trump is not ""the perfect human being, but he’s the greatest leader for…",459
0.3254,Tue Aug 28 23:17:04 +0000 2018,0.896,0.0,0.104,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @shearm: UPDATED SCOOP: I’ve added a bit more to my story about @realDonaldTrump remarks to evangelicals after getting more audio. POTUS…,460
0.0,Tue Aug 28 23:12:13 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",First election results are coming in from Florida. Follow the vote here. https://t.co/7RamiEZNDR,461
0.0,Tue Aug 28 23:02:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Evening Briefing: Here's what you need to know at the end of the day https://t.co/FeQdvkHIMy,462
0.6249,Tue Aug 28 22:47:02 +0000 2018,0.653,0.09,0.257,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",An ex-CIA officer running for Congress in Virginia accused a GOP super PAC of leaking her security clearance papers… https://t.co/28boJRpMTa,463
0.5994,Tue Aug 28 22:31:06 +0000 2018,0.822,0.0,0.178,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @tackettdc: A former CIA officer turned House candidate in Virginia says that a Republican-aligned Super Pac improperly disclosed her se…,464
0.0,Tue Aug 28 22:17:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Too many bees (and puns) to count at a Times Square hot dog stand https://t.co/blTQ0iuoi9,465
-0.9136,Tue Aug 28 22:00:11 +0000 2018,0.562,0.438,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A white former police officer in Texas was found guilty of murder after fatally shooting 15-year-old Jordan Edwards… https://t.co/kGBctvVZ8Z,466
0.0,Tue Aug 28 21:45:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",An audiotape of President Trump's remarks was provided to The New York Times by someone who attended the event. Her… https://t.co/aiyIt5m9mV,467
0.836,Tue Aug 28 21:32:04 +0000 2018,0.656,0.0,0.344,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @cliffordlevy: @NYTMetro @palafo “In the bees’ brief brush with fame, they attracted hundreds of onlookers and inspired some embarrassin…",468
0.4137,Tue Aug 28 21:17:06 +0000 2018,0.825,0.0,0.175,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",What occurs during the life of a plant? Do telomeres play a role in longevity? https://t.co/eXGQGmLLh8,469
0.3612,Tue Aug 28 21:00:25 +0000 2018,0.828,0.0,0.172,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",This Greek-style broiled shrimp recipe is ready in just 10 minutes https://t.co/ki2ksaU0Oe https://t.co/9NRxLEPyir,470
-0.3818,Tue Aug 28 20:45:08 +0000 2018,0.885,0.115,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @juliehdavis: ""You’re one election away from losing everything you’ve got,” Trump told evangelical leaders last night at the White House…",471
0.5267,Tue Aug 28 20:35:39 +0000 2018,0.815,0.0,0.185,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","In remarks to evangelical ministers, President Trump spoke about religious liberty, abortion and youth unemployment… https://t.co/eg16hwGq8Q",472
0.0,Tue Aug 28 20:27:48 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Correction: A previous version of this tweet included a typo. The tweet pictured below has since been deleted. https://t.co/azsF7Lfaew,473
-0.7096,Tue Aug 28 20:18:43 +0000 2018,0.742,0.258,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",A books dealer and a library archivist have been accused of stealing about 300 rare books and other artifacts — inc… https://t.co/M9EMmQwipn,474
0.0,Tue Aug 28 20:15:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @TimHerrera: We're all afraid to talk about money. Here's how to break the taboo https://t.co/5hcf8aA70H by @thewildwong,475
-0.25,Tue Aug 28 20:00:14 +0000 2018,0.889,0.111,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","France's environment minister resigned during a live radio interview, saying the government was not doing enough to… https://t.co/HtnUX4Cp1o",476
0.0,Tue Aug 28 19:45:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“As a Democrat in Arizona, I voted for McCain as senator because I felt he was a leader for all.” Democratic reader… https://t.co/638u9MCxU9",477
-0.5994,Tue Aug 28 19:30:05 +0000 2018,0.822,0.178,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","52 Places Traveler: A pilgrimage to Ypres, a small city in Belgium where the remembrance of World War I is ritualiz… https://t.co/DtbOAnPdZn",478
0.0,Tue Aug 28 19:15:01 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Nearly 3,000 more deaths than expected occurred in the months after Hurricane Maria, a new report says https://t.co/f9rgnZT9Tj",479
0.0,Tue Aug 28 19:07:05 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @thunderwooddd: Today's the day! More than 20,000 people applied to work with me on The Edit, a @nytimes newsletter for college students…",480
-0.5267,Tue Aug 28 19:00:08 +0000 2018,0.804,0.196,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","Over the years, Ethan Hawke somehow worn his critics down with his earnestness and his dedication and his sincerity… https://t.co/fMFjE1rMZ1",481
0.6369,Tue Aug 28 18:55:28 +0000 2018,0.625,0.0,0.375,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @NYTmag: Bees love protein patties. https://t.co/RcSjKfDQ0k https://t.co/TzxcHxonkF,482
0.3612,Tue Aug 28 18:45:05 +0000 2018,0.902,0.0,0.098,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","“The reason Elon seems to attract drama is that he is so transparent, so open, in a way that can come back to bite… https://t.co/8O6BlhFGCy",483
0.0,Tue Aug 28 18:30:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",From cocktail hideways to a taste of West Africa: Here are 15 fall New York City restaurant openings you should kno… https://t.co/L4EmLPJb3K,484
0.0,Tue Aug 28 18:25:06 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @tmagazine: How the common weed has grown on florists (and chefs) https://t.co/E36G3I26pW https://t.co/tssJmLiE4D,485
0.0,Tue Aug 28 18:22:58 +0000 2018,1.0,0.0,0.0,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","""We were two journalists with four cameras, a microphone, a tripod and notebooks trying to be unobtrusive amid the… https://t.co/t9v50qS1c0",486
0.4019,Tue Aug 28 18:15:07 +0000 2018,0.821,0.0,0.179,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Canada's foreign minister rushed to Washington as top trade officials reiterated that the U.S. is prepared to leave… https://t.co/Tu9USBNbGn,487
0.0,Tue Aug 28 18:04:04 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Oklahoma primary runoff election results. Follow along here. https://t.co/0fkYghQPMh,488
0.0,Tue Aug 28 18:02:03 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Arizona primary election results. Follow along here. https://t.co/xRVhugVtxE,489
0.0,Tue Aug 28 18:00:08 +0000 2018,1.0,0.0,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Florida primary election results. Follow along here. https://t.co/FxaswRkfwi,490
-0.1531,Tue Aug 28 17:30:08 +0000 2018,0.938,0.062,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","RT @adeelnyt: Emmett Till, 14, entered a white-owned store in Money, Miss. for less than one minute. It cost him his life 63 years ago toda…",491
-0.3724,Tue Aug 28 17:20:06 +0000 2018,0.876,0.124,0.0,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","The president of the French Tennis Federation said Serena Williams' catsuit ""didn't respect the game."" But that rai… https://t.co/OByhj6OrgN",492
0.3182,Tue Aug 28 17:10:09 +0000 2018,0.897,0.0,0.103,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",RT @ShaneGoldmacher: Some context on this: Cuomo keeps his offices icy cool. The NYT first wrote about it (hey @Liz_A_Harris: https://t.co/…,493
